Item ID,Sentiment,SentimentText,Cleaned_Text,Keywords,Category,Department
1098,3,@sureshpprabhu @RailMinIndia cannot connect WiFi at chennai central and vendors selling at more prices than displayed on platform no 2.,connect wifi chennai central vendor selling price displayed platform,,Infrastructure Problems,Engineering & Maintenance
1106,3,@RailMinIndia my pnr no.2217356121. pantry charging 20rs for water bottle which has printed rate of 15,pnr pantry charging r water bottle printed rate,"pnr, water",Catering & Food Quality,Food & Catering Services
1110,3,"@RailMinIndia @sureshpprabhu Please supply only rail neer or branded water in train and station both, vendor are charging Rs.20/bottle.",please supply rail neer branded water train station vendor charging rsbottle,"please, station, train, water",Infrastructure Problems,Engineering & Maintenance
1117,3,@RailMinIndia @sureshpprabhu ji aaj Lucknow me water point start hua or aaj 11 baje se Lucknow station pr pani hi nhi h. Public pyasi.....,ji aaj lucknow water point start hua aaj baje se lucknow station pr pani hi nhi h public pyasi,"station, water",Infrastructure Problems,Engineering & Maintenance
218,3,@RailMinIndia @PiyushGoyal @RailwayNorthern My parents are travelling in 15231 pnr no. 6408164808 the coach S5 is nâ¦ https://t.co/Ig9TPufytc,parent travelling pnr coach n,"coach, pnr",Cleanliness Issues,Housekeeping Department
225,3,"@railminindia we are 4 person traveling frm train no 11071 in coach no b3, no water supply since morning,pls help.",person traveling frm train coach b water supply since morningpls help,"coach, help, train, water",Catering & Food Quality,Food & Catering Services
313,3,"@RailMinIndia travelling in B4 33 34, 22461, tea is worthless, quality very poor, when complained misbehaved by vendor of the train.plz help",travelling b tea worthless quality poor complained misbehaved vendor trainplz help,help,Catering & Food Quality,Food & Catering Services
312,3,"@RailMinIndia got stale snacks in train no.12791 in evening.(berth no.55 B-2, 3A). Vendor argued n denied. https://t.co/f23gpEeBtN",got stale snack train eveningberth b vendor argued n denied,train,Catering & Food Quality,Food & Catering Services
10,3,@RailMinIndia still vendors are selling local local products like water etc. inside the train https://t.co/wdFyLlmMek,still vendor selling local local product like water etc inside train,"train, water",Catering & Food Quality,Food & Catering Services
972,3,@railminindia sir my ecatering order is not delivered in nasik road.i want to make complain https://t.co/LnXXWCzEUF,sir ecatering order delivered nasik roadi want make complain,sir,Infrastructure Problems,Engineering & Maintenance
333,3,@sureshpprabhu @RailMinIndia sir yesterday saw launch of irctc menu for kids its not healthy junk food only their pls look it..,sir yesterday saw launch irctc menu kid healthy junk food pls look,"food, sir",Catering & Food Quality,Food & Catering Services
973,3,"@sureshpprabhu @RailMinIndia -Train No 22461,B9Selling local water bottle in train Rs20/-.Print Rs15. RAILNEER NOT AVAILABLE.PLEASE LOOK.",train bselling local water bottle train rsprint r railneer availableplease look,"train, water",Catering & Food Quality,Food & Catering Services
324,3,@sureshpprabhu @RailMinIndia @WesternRly Train#12009 C8-12. Found fly in food #unhygenic #unsafe #buckuprailways https://t.co/iFieGs6jnS,train c found fly food,"food, train",Catering & Food Quality,Food & Catering Services
316,3,"@RailMinIndia pnr no 2219054565 As i orderd food frm train frm e catering , i dont hv any print out of ordr slip , which they require .",pnr orderd food frm train frm e catering dont hv print ordr slip require,"food, pnr, train",Catering & Food Quality,Food & Catering Services
575,3,@RailMinIndia in train no12583 IRCTC is selling poor quality water and food items.plz see this .rail neer is nt available in train.,train irctc selling poor quality water food itemsplz see rail neer nt available train,"food, train, water",Catering & Food Quality,Food & Catering Services
466,3,@RailMinIndia sir catering services in double decker train no12583 lko to anand vihar termina is very poor. Venders of IRCTC r selling poor,sir catering service double decker train lko anand vihar termina poor vender irctc r selling poor,"sir, train",Catering & Food Quality,Food & Catering Services
461,3,"@sureshpprabhu @RailMinIndia dear sir, U took a good initiative of WaterATM but the machine is dispensing 900ml water on the price of 1ltr",dear sir u took good initiative wateratm machine dispensing ml water price ltr,"sir, water",Catering & Food Quality,Food & Catering Services
452,3,@RailMinIndia @sureshpprabhu adulterated water being given 2 ppl in paschim express.Vendor refused2 give rail ner https://t.co/0Si6pc59km,adulterated water given ppl paschim expressvendor refused give rail ner,water,Catering & Food Quality,Food & Catering Services
793,3,@RailMinIndia @sureshpprabhu PNR 8535414980 Railway caterers not providing menu card for food. kindly help train at Hazrat nizamuddin,pnr railway caterer providing menu card food kindly help train hazrat nizamuddin,"food, help, pnr, railway, train",Catering & Food Quality,Food & Catering Services
768,3,RT @NDJonesAuthor: Never has love tasted so salty-sweet. Never has fate burned so hot. https://t.co/hVNE5S1jkm Pick up your .99 copy oâ¦,rt never love tasted saltysweet never fate burned hot pick copy,rt,Cleanliness Issues,Housekeeping Department
748,3,@pkroy0077 @RailMinIndia veg thali you paid RS50 only .,veg thali paid r,,Cleanliness Issues,Housekeeping Department
143,3,many passengrs pnr 4512791357 feeling stomach upset after dinner frm railways pantry ,many passengrs pnr feeling stomach upset dinner frm railway pantry,"pnr, railway",Cleanliness Issues,Housekeeping Department
123,3,"@RailMinIndia Dear sir, The food served in most of shatabdi trains is substandard ,dal and paneer is tasteless.",dear sir food served shatabdi train substandard dal paneer tasteless,"food, sir, train",Catering & Food Quality,Food & Catering Services
137,3,"@RailMinIndia , availability is less and requirement is high, but food vendor is not provoded proper response. Every item 5,10 rupees extra",availability less requirement high food vendor provoded proper response every item rupee extra,food,Catering & Food Quality,Food & Catering Services
1198,3,@RailMinIndia @sureshpprabhu  But it is not at all impressive to see the pantryman with tip collection tray in Rajdhanis. Imagine same in AI,impressive see pantryman tip collection tray rajdhanis imagine ai,,Cleanliness Issues,Housekeeping Department
877,3,@RailMinIndia purushottam express pantry is not serving food rather they serving some comesum food.  Plz clarify sir,purushottam express pantry serving food rather serving comesum food plz clarify sir,"food, plz, sir",Overcrowding,Operations & Scheduling
874,3,RT @NDJonesAuthor: Never has love tasted so salty-sweet. Never has fate burned so hot. https://t.co/hVNE5S1jkm Pick up your .99 copy oâ¦ ,rt never love tasted saltysweet never fate burned hot pick copy,rt,Cleanliness Issues,Housekeeping Department
479,3,@railminindia we booked ticket of bbs duranto from cnb to bbs for 26.05.2016 with 1cnfrm nd 4 waiting seats no food is provided nor refund,booked ticket bb duranto cnb bb cnfrm nd waiting seat food provided refund,"food, ticket",Ticketing Issues,Ticketing & Reservations
724,3,@RailMinIndia Train 04972 G11 catering staff only offering 1 fix meal thali for Rs.120. Had to take as no other option available. Jat-Jai,train g catering staff offering fix meal thali r take option available jatjai,train,Catering & Food Quality,Food & Catering Services
1089,3,"@RailMinIndia I placed an order on Food-on-Track &amp; made the payment online. Neither the food was delivered, nor a refund was made. Help!",placed order foodontrack amp made payment online neither food delivered refund made help,"amp, food, help",Ticketing Issues,Ticketing & Reservations
1210,3,"@RailMinIndia Getting a #tatkal AC ticket 4m Pune 2 Bhubaneswar, vice-versa is very much difficult via @IRCATERING website @sureshpprabhu",getting ac ticket pune bhubaneswar viceversa much difficult via website,"ac, ticket",Overcrowding,Operations & Scheduling
1215,3,@RailMinIndia spreading foodfor service at washdoors incoaches persistingin rajdhanitoo.litterbinwith foodresidues kept closebyalso.stopit,spreading foodfor service washdoors incoaches persistingin rajdhanitoolitterbinwith foodresidues kept closebyalsostopit,,Cleanliness Issues,Housekeeping Department
125,3,@RailMinIndia @sureshpprabhu at patna jn pf- 3 shop exprss food delvry chargng 20 rs for 15 rs water bottle.pls take action. PNR:6553173362,patna jn pf shop exprss food delvry chargng r r water bottlepls take action pnr,"food, pnr, water",Catering & Food Quality,Food & Catering Services
1059,3,@RailMinIndia train no 12237 varanasi to jat getting 10rs tea and 120rs per veg thal does irctc practices these rates of catering ?,train varanasi jat getting r tea r per veg thal irctc practice rate catering,train,Catering & Food Quality,Food & Catering Services
1072,3,@sureshpprabhu @RailMinIndia @Rajeshbhargav19 Water cooler of platform no 4-5 also not running. MCB is Down.Plz see https://t.co/JfCGvztROc,water cooler platform also running mcb downplz see,water,Infrastructure Problems,Engineering & Maintenance
1076,3,"@RailMinIndia Sir rail neer in platform charing us 20 rs ,place: madurai jn platform 1. The reason they are saying it is outside kiosk price",sir rail neer platform charing u r place madurai jn platform reason saying outside kiosk price,sir,Infrastructure Problems,Engineering & Maintenance
887,3,@RailMinIndia @GM_ECRly @DrmDnr pltfrm 4 PNBE SELS EVRY SFTDRNK &amp; EVN RAILNEER AT MRP+5 @NitishKumar @sureshpprabhu https://t.co/WVVwix1R5X,pltfrm pnbe sels evry sftdrnk amp evn railneer mrp,amp,Cleanliness Issues,Housekeeping Department
762,3,@sureshpprabhu @indiaraillnews @IRCTC_Ltd @RailMinIndia @Indianrlyinfo @PMOIndia charging 5 rs etc per water bottle and behaving badly..,charging r etc per water bottle behaving badly,water,Catering & Food Quality,Food & Catering Services
1056,3,@sureshpprabhu @RailMinIndia it has become a common practice by vendors at all railway stations to charge ?5 more.. https://t.co/m8peFAuFen,become common practice vendor railway station charge,"railway, station",Infrastructure Problems,Engineering & Maintenance
1055,3,"@RailMinIndia @drmdelhi: 2419126211,No cold water bottles in Shtbdi.Attndt sys wait 1hr, aisi aati hai.Y shd i hav to wait or pay 2 rlwys...",cold water bottle shtbdiattndt sys wait hr aisi aati haiy shd hav wait pay rlwys,water,Catering & Food Quality,Food & Catering Services
1047,3,"@RailMinIndia Eatables are sold at Railway platforms at much higher cost than MRP e.g., Water bottle MRP Rs. 15 but sold @ Rs. 20. Pl contrl",eatable sold railway platform much higher cost mrp eg water bottle mrp r sold r pl contrl,"railway, water",Infrastructure Problems,Engineering & Maintenance
706,3,@RailMinIndia @drmsdah ..plz let me know the fine charges for onboarding in vendor comp. of LADIES SPL. trn in sdh div,plz let know fine charge onboarding vendor comp lady spl trn sdh div,plz,Cleanliness Issues,Housekeeping Department
901,3,@RailMinIndia  rules of British India still exist in railway.Lost Section Engineer job and Junior Engineer job bcz of medical standards.,rule british india still exist railwaylost section engineer job junior engineer job bcz medical standard,,Cleanliness Issues,Housekeeping Department
1063,3,@sureshpprabhu Wonderful food being served in the train.  There is no mechanism to dispose of the waste.  Plastic plates etc. @RailMinIndia,wonderful food served train mechanism dispose waste plastic plate etc,"food, train",Train Delays & Cancellations,Operations Control
